"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
2.072330015E1,-3.851711750E-3,1.602871716E-2,1.197423935E-1,1.208718175E-1
2.072807098E1,-1.572247967E-2,1.831470057E-2,1.021261215E-1,1.049398367E-1
2.073284265E1,-3.783650696E-3,1.105460152E-2,7.278537750E-2,7.371723954E-2
2.073761348E1,1.283492148E-2,1.480419189E-3,7.692718506E-2,7.800460660E-2
2.074238354E1,1.744399220E-2,-3.295894712E-3,1.213951111E-1,1.226863023E-1
2.074715442E1,1.967143267E-2,-3.284554929E-3,1.417493820E-1,1.431455234E-1
2.075192604E1,2.428525686E-2,3.910243511E-3,1.239500046E-1,1.263671925E-1
2.075669687E1,2.408153564E-2,1.813708618E-2,8.730506897E-2,9.236367967E-2
2.076146692E1,2.150536329E-2,1.559565589E-2,7.470703125E-2,7.928963142E-2
2.076623781E1,1.420209557E-2,1.174446195E-3,8.120632172E-2,8.244722875E-2
2.077100942E1,-1.626238227E-4,-8.378531784E-3,8.527851105E-2,8.568926822E-2
2.077578026E1,-2.567552030E-3,-8.293952793E-3,9.643840790E-2,9.682844879E-2
2.078055031E1,-1.733601093E-4,8.408736438E-3,1.217498779E-1,1.220400331E-1
2.078532119E1,-4.891127348E-3,1.072780043E-2,1.349802017E-1,1.354941463E-1
2.079009281E1,-9.600274265E-3,5.874406546E-3,1.314811707E-1,1.319620103E-1
2.079486364E1,-7.147729397E-3,3.435604274E-3,1.090173721E-1,1.093054474E-1
2.079963369E1,2.108514309E-6,-1.326564699E-3,7.249736786E-2,7.250950369E-2
2.080440458E1,7.122926414E-3,1.073628664E-3,6.951808929E-2,6.989029617E-2
2.080917619E1,4.657112062E-3,-3.699321300E-3,9.267997742E-2,9.287061906E-2
2.081394703E1,-1.314803958E-4,-6.058566272E-3,1.156492233E-1,1.158078856E-1
2.081871708E1,2.211600542E-3,-1.214325428E-3,1.146850586E-1,1.147128085E-1
2.082348791E1,4.504181445E-3,1.215860248E-3,7.336902618E-2,7.351720866E-2
2.082825958E1,2.060048282E-3,-3.558058292E-3,5.139064789E-2,5.155484718E-2
2.083303041E1,1.979865134E-3,-8.292414248E-3,5.571174622E-2,5.636029335E-2
2.083780046E1,1.961752772E-3,-8.269719779E-3,7.424068451E-2,7.472560455E-2
2.084257135E1,1.913219690E-3,-1.296503097E-2,1.068601608E-1,1.076607933E-1
2.084734296E1,6.644226611E-3,-1.521658339E-2,1.059694290E-1,1.072623421E-1
2.085211380E1,1.869797707E-3,-1.744914800E-2,7.422161102E-2,7.626805657E-2
2.085688385E1,-5.215480924E-4,-1.491459645E-2,4.036521912E-2,4.303566096E-2
2.086165473E1,1.855336130E-3,-1.005772501E-2,2.103519440E-2,2.338973082E-2
2.086642635E1,-5.664750934E-4,-9.928409010E-3,2.323436737E-2,2.527310876E-2
2.087119718E1,-2.937503159E-3,-1.460968517E-2,4.915618896E-2,5.136538464E-2
2.087596723E1,1.833789051E-3,-2.159560099E-2,7.011413574E-2,7.338749754E-2
2.088073812E1,4.191182554E-3,-1.902670786E-2,7.665348053E-2,7.909069288E-2
2.088550973E1,4.093326628E-3,-1.647922024E-2,8.076190948E-2,8.252760778E-2
2.089028057E1,-3.064572811E-3,-2.819807827E-2,7.771492004E-2,8.272926944E-2
2.089505062E1,-1.494197920E-2,-3.507075831E-2,7.469367981E-2,8.385920721E-2
2.089982151E1,-2.194125950E-2,-2.051905170E-2,7.169532776E-2,7.773461503E-2
2.090459312E1,-1.938561350E-2,-1.558519900E-2,8.296966553E-2,8.661793022E-2
2.090936395E1,-9.759433568E-3,-8.318535984E-3,9.652328491E-2,9.737139783E-2
2.091413400E1,-7.305428386E-3,1.313290000E-2,9.096908569E-2,9.220204389E-2
2.091890489E1,-1.205579937E-2,1.303824782E-2,9.258460999E-2,9.427220275E-2
2.092367650E1,-1.436171308E-2,8.226830512E-3,8.469104767E-2,8.629318106E-2
2.092844734E1,-7.151670754E-3,3.424543887E-3,5.786991119E-2,5.841061990E-2
2.093321739E1,-4.750020802E-3,-3.742609173E-3,5.263900757E-2,5.298523321E-2
2.093798828E1,-9.490825236E-3,3.425594419E-3,7.594203949E-2,7.660942385E-2
2.094275989E1,-9.443834424E-3,2.477895841E-2,9.192943573E-2,9.567760418E-2
2.094753072E1,-6.992332637E-3,3.170946985E-2,9.828472137E-2,1.035097563E-1
2.095230078E1,2.530559897E-3,2.674202994E-2,1.022138596E-1,1.056844974E-1
2.095707166E1,1.437859982E-2,2.412930131E-2,8.236885071E-2,8.702640336E-2
2.096184328E1,1.903622597E-2,1.679003611E-2,6.743812561E-2,7.205681091E-2
2.096661411E1,1.175367087E-2,1.903906837E-2,4.788208008E-2,5.285194884E-2
2.097138416E1,4.531800747E-3,3.551423550E-2,3.323841095E-2,4.885273895E-2
2.097615505E1,-2.558752894E-4,3.523330390E-2,3.533554077E-2,4.990041701E-2
2.098092666E1,-2.247318625E-4,2.305343747E-2,3.979015350E-2,4.598660457E-2
2.098569750E1,-2.598606050E-3,1.100560278E-2,3.945827484E-2,4.104669901E-2
2.099046755E1,-2.609319985E-3,-3.346733749E-3,3.675460815E-2,3.699878914E-2
2.099523843E1,2.128340304E-3,-5.677971989E-3,5.544090271E-2,5.577152402E-2
2.100001005E1,2.108991146E-3,-8.673369884E-4,5.497932434E-2,5.502659559E-2
2.100478088E1,4.464089870E-3,6.277136505E-3,6.401824951E-2,6.447997217E-2
2.100955098E1,9.173572063E-3,3.834940493E-3,8.485221863E-2,8.543278176E-2
2.101432182E1,-4.317164421E-4,-8.052956313E-3,7.702159882E-2,7.744264438E-2
2.101909343E1,-5.208656192E-3,-7.971040905E-3,7.163143158E-2,7.226153598E-2
2.102386427E1,1.955844462E-3,-1.023340970E-2,6.153869629E-2,6.241441454E-2
2.102863437E1,-5.153477192E-3,-5.385253578E-3,4.203224182E-2,4.268803856E-2
2.103340520E1,-2.768628299E-3,8.888542652E-3,4.405689240E-2,4.502978193E-2
2.103817682E1,2.001121640E-3,-6.978698075E-4,3.656768799E-2,3.662905015E-2
2.104294765E1,-3.604143858E-4,-1.014306396E-2,2.439117432E-2,2.641857357E-2
2.104771770E1,-3.587529063E-4,-2.952281386E-3,2.656269073E-2,2.672865893E-2
2.105248859E1,-3.572404385E-4,-5.387291312E-4,4.058551788E-2,4.059066533E-2
2.105726020E1,-5.073249340E-3,-7.641874254E-3,6.398868561E-2,6.464277212E-2
2.106203104E1,6.807506084E-3,-2.180827036E-2,8.244895935E-2,8.555567599E-2
2.106680109E1,2.096340805E-2,-1.926835254E-2,9.363174438E-2,9.786540473E-2
2.107157197E1,8.885979652E-3,-2.474382520E-3,9.285163879E-2,9.330868143E-2
2.107634359E1,-3.091081977E-3,7.026854903E-3,9.445285797E-2,9.476430687E-2
2.108111442E1,-1.262483746E-2,2.173013985E-3,8.179569244E-2,8.279277633E-2
2.108588453E1,-1.258254051E-2,2.169493586E-3,7.399082184E-2,7.508441080E-2
2.109065536E1,-5.418308079E-3,4.540376365E-3,6.862640381E-2,6.898953819E-2
2.109542697E1,-1.252800971E-2,9.235072881E-3,5.618381500E-2,5.829973127E-2
2.110019781E1,-1.954753697E-2,2.338702977E-2,6.283760071E-2,6.983998443E-2
2.110496791E1,-1.466862485E-2,1.367956400E-2,6.943607330E-2,7.227494242E-2
2.110973874E1,-9.768769145E-3,1.678850502E-3,6.410884857E-2,6.487057773E-2
2.111451036E1,-1.209379733E-2,6.427977234E-3,5.645275116E-2,5.809037733E-2
2.111928119E1,-1.677359268E-2,6.389226764E-3,5.598258972E-2,5.878967581E-2
2.112405130E1,-1.432261243E-2,-5.550954491E-3,6.976127625E-2,7.143238751E-2
2.112882213E1,-4.769615829E-3,-1.261254027E-2,7.155513763E-2,7.281458047E-2
2.113359375E1,-7.535517216E-5,-1.014949381E-2,5.908775330E-2,5.995315248E-2
2.113836458E1,9.358778596E-3,-5.270991474E-3,4.672527313E-2,4.794393848E-2
2.114313468E1,1.640187949E-2,-7.555816323E-3,3.209018707E-2,3.682244041E-2
2.114790552E1,1.957207918E-3,-2.729728818E-3,3.419685364E-2,3.436141558E-2
2.115267713E1,4.344113171E-3,2.056587487E-3,2.678966522E-2,2.721740315E-2
2.115744796E1,-5.190297961E-3,2.085302025E-3,1.469612122E-2,1.572461943E-2
2.116221807E1,-1.942435652E-2,6.862070411E-3,1.694774628E-2,2.667620176E-2
2.116698890E1,-1.214165986E-2,6.819933653E-3,2.867698669E-2,3.187947561E-2
2.117176052E1,-2.576313913E-3,-5.092591047E-3,3.793525696E-2,3.836216362E-2
2.117653135E1,-2.525381744E-3,-5.004741251E-3,5.423831940E-2,5.452724346E-2
2.118130145E1,-9.597457945E-3,-9.665701538E-3,5.853366852E-2,6.009764834E-2
2.118607229E1,-7.144816220E-3,-1.906692237E-2,3.193092346E-2,3.787056641E-2
2.119084390E1,4.723668098E-6,-1.177053526E-2,1.267147064E-2,1.729484579E-2
2.119561473E1,2.377085388E-3,-6.908886135E-3,7.817268372E-3,1.070013679E-2
2.120038484E1,-2.423308790E-3,-6.836488843E-3,1.962375641E-2,2.092132455E-2
2.120515567E1,2.312876284E-3,5.075234920E-3,3.845214844E-2,3.885453803E-2
2.120992729E1,9.383879602E-3,1.454414055E-2,3.575801849E-2,3.972688142E-2
2.121469812E1,9.365707636E-3,1.443798840E-2,1.646614075E-2,2.381818170E-2
2.121946822E1,1.403433084E-2,2.386012673E-2,4.458427429E-3,2.803828927E-2
2.122423906E1,6.762765348E-3,2.127092704E-2,1.154327393E-2,2.512836058E-2
2.122901067E1,-7.570773363E-3,6.801962852E-3,2.569198608E-2,2.763442521E-2
2.123378150E1,-7.601618767E-3,4.355140030E-3,5.159473419E-2,5.233324420E-2
2.123855161E1,1.926153898E-3,4.271820188E-3,6.541061401E-2,6.557825053E-2
2.124332244E1,6.656780839E-3,4.189629108E-3,5.774211884E-2,5.827536367E-2
2.124809406E1,-5.227550864E-4,1.764792949E-3,5.963516235E-2,5.966355970E-2
2.125286489E1,1.823313534E-3,-1.013642550E-2,5.438995361E-2,5.535646889E-2
2.125763500E1,-5.675181746E-4,-1.484706812E-2,2.307319641E-2,2.744321230E-2
2.126240583E1,-5.343519151E-3,-1.233413815E-2,2.050685883E-2,2.451969453E-2
2.126717744E1,1.791000366E-3,-1.218546554E-2,3.458023071E-2,3.670811367E-2
2.127194828E1,8.896775544E-3,-1.681693643E-2,4.378890991E-2,4.774338276E-2
2.127671838E1,6.447002292E-3,-1.431864314E-2,4.817295074E-2,5.066774678E-2
2.128148921E1,8.796639740E-3,-1.181011647E-2,5.489349365E-2,5.683445581E-2
2.128626083E1,1.106517017E-2,-9.322714061E-3,6.155967712E-2,6.323721085E-2
2.129103166E1,3.879860044E-3,2.972334623E-4,5.392360687E-2,5.406382376E-2
2.129580177E1,-3.276526928E-3,9.837239981E-3,4.397678375E-2,4.518256775E-2
2.130057260E1,-8.029967546E-3,7.365345955E-3,4.123687744E-2,4.265218354E-2
2.130534421E1,-1.268198341E-2,1.684623584E-2,4.564189911E-2,5.027734400E-2
2.131011505E1,-1.492110267E-2,2.387397736E-2,2.626800537E-2,3.850472966E-2
2.131488515E1,-1.242395490E-2,1.422387734E-2,-6.580352783E-5,1.888591200E-2
2.131965598E1,-4.510432482E-4,9.371660650E-3,-2.618026733E-2,2.781075082E-2
2.132442760E1,4.299536347E-3,2.216804773E-3,-5.207729340E-2,5.230147917E-2
2.132919843E1,1.888200641E-3,-1.443692856E-2,-6.114006042E-2,6.284979870E-2
2.133396854E1,-5.251459777E-3,-9.584318846E-3,-7.962322235E-2,8.036973644E-2
2.133873937E1,-2.835027874E-3,6.973743439E-6,-9.795284271E-2,9.799386117E-2
2.134351098E1,1.383697987E-2,-7.100693882E-3,-9.951114655E-2,1.007191648E-1
2.134828182E1,2.321678400E-2,-7.026687264E-3,-1.058034897E-1,1.085484768E-1
2.135305192E1,2.302182466E-2,-2.205003053E-3,-1.072978973E-1,1.097620391E-1
2.135782276E1,1.811102033E-2,2.607323229E-3,-1.016540527E-1,1.032877225E-1
2.136259437E1,6.087869406E-3,9.753692895E-3,-1.103038788E-1,1.109014984E-1
2.136736520E1,1.256406307E-3,1.449739933E-2,-1.378746033E-1,1.386403959E-1
2.137213531E1,-1.129567623E-3,1.201703772E-2,-1.533451080E-1,1.538193982E-1
2.137690614E1,-1.061822474E-2,4.809275270E-3,-1.520671844E-1,1.525132926E-1
2.138167776E1,-1.293618232E-2,3.572180867E-5,-1.555480957E-1,1.560850927E-1
2.138644859E1,-8.112370968E-3,-7.133807987E-3,-1.566257477E-1,1.569978554E-1
2.139121869E1,1.450203359E-3,-6.997726858E-3,-1.766881943E-1,1.768326589E-1
2.139598953E1,1.436643302E-3,2.602797002E-3,-2.060785294E-1,2.060999727E-1
2.140076114E1,-1.047847420E-2,2.565354109E-3,-2.114830017E-1,2.117579738E-1
2.140553197E1,-1.276703924E-2,-6.968148053E-3,-2.073469162E-1,2.078564313E-1
2.141030208E1,-5.539819598E-3,-1.401749440E-2,-2.056188583E-1,2.061705475E-1
2.141507291E1,3.970548511E-3,-1.388565265E-2,-1.991567612E-1,1.996797239E-1
2.141984453E1,6.309993565E-3,-6.663236767E-3,-2.022457123E-1,2.024538043E-1
2.142461536E1,1.538403332E-3,-1.844607294E-3,-2.219276428E-1,2.219406405E-1
2.142938546E1,-1.034662873E-2,5.597062409E-4,-2.390708923E-1,2.392953354E-1
2.143415630E1,-1.507169381E-2,2.913232893E-3,-2.536973953E-1,2.541613882E-1
2.143892791E1,-1.497845724E-2,2.903971821E-3,-2.587051392E-1,2.591546570E-1
2.144369875E1,-7.763542235E-3,-1.853510737E-3,-2.423038483E-1,2.424352758E-1
2.144846885E1,-5.780234933E-4,5.510859191E-4,-2.355375290E-1,2.355388829E-1
2.145323968E1,-2.948820591E-3,1.721104607E-2,-2.620639801E-1,2.626450938E-1
2.145801130E1,-5.823150277E-4,1.470826194E-2,-2.859954834E-1,2.863740362E-1
2.146278213E1,-2.953074872E-3,2.729728818E-3,-3.026065826E-1,3.026333027E-1
2.146755223E1,-1.008322835E-2,3.171190619E-4,-3.214521408E-1,3.216104023E-1
2.147232307E1,-7.687926292E-3,-4.419047385E-3,-3.092775345E-1,3.094046307E-1
2.147709468E1,4.245400429E-3,-9.115748107E-3,-2.853336334E-1,2.855107750E-1
2.148186552E1,1.133099198E-2,-1.142985374E-2,-2.758331299E-1,2.763022774E-1
2.148663562E1,1.738488674E-3,-6.571553648E-3,-2.711591721E-1,2.712443626E-1
2.149140645E1,-7.804729044E-3,6.204098463E-4,-2.736492157E-1,2.737611951E-1
2.149617807E1,-1.252026856E-2,3.035042435E-3,-2.879867554E-1,2.882747646E-1
2.150094890E1,-1.007405668E-2,-1.723572612E-3,-3.022060394E-1,3.023788147E-1
2.150571901E1,-7.648214698E-3,-6.442543119E-3,-2.925653458E-1,2.927362005E-1
2.151048984E1,-7.616728544E-3,7.485523820E-4,-2.663860321E-1,2.664959530E-1
2.151526145E1,-1.233354211E-2,7.879283279E-3,-2.356767654E-1,2.361307628E-1
2.152003229E1,-1.457562670E-2,7.828142494E-3,-2.170934677E-1,2.177229947E-1
2.152480239E1,-7.363937795E-3,5.434338003E-3,-2.224063873E-1,2.225946107E-1
2.152957322E1,-1.205233485E-2,-6.436333060E-3,-2.371721268E-1,2.375653655E-1
2.153434484E1,-1.195324212E-2,-6.368186325E-3,-2.518148422E-1,2.521788028E-1
2.153911567E1,-7.106803358E-3,-1.552090049E-3,-2.805805206E-1,2.806748015E-1
2.154388578E1,-2.300888300E-3,-8.646655828E-3,-3.233509064E-1,3.234746781E-1
2.154865661E1,2.495698631E-3,-8.529283106E-3,-3.966293335E-1,3.967288814E-1
2.155342822E1,1.603290439E-4,-1.290231943E-3,-4.764194489E-1,4.764212229E-1
2.155819906E1,2.500966191E-3,1.140169799E-3,-5.104360580E-1,5.104434583E-1
2.156296916E1,7.394701242E-5,-1.228772104E-3,-4.800662994E-1,4.800678777E-1
2.156774000E1,7.163621485E-3,-3.608312458E-3,-4.095897675E-1,4.096682987E-1
2.157251161E1,2.134720981E-2,-5.906928331E-3,-3.634424210E-1,3.641167238E-1
2.157728244E1,1.648061723E-2,-5.751416087E-3,-3.889036179E-1,3.892951496E-1
2.158205255E1,4.562631249E-3,-5.566731095E-3,-4.877529144E-1,4.878060184E-1
2.158682338E1,-1.684419438E-2,1.117439568E-2,-5.572862625E-1,5.576527346E-1
2.159159500E1,-3.338532895E-2,2.534084395E-2,-5.502681732E-1,5.518621214E-1
2.159636583E1,-2.845187485E-2,1.315188035E-2,-4.768304825E-1,4.778595925E-1
2.160113593E1,-6.879247725E-3,-1.077616215E-2,-3.921346664E-1,3.923430213E-1
2.160590677E1,7.391035557E-3,-8.236631751E-3,-3.675012589E-1,3.676678457E-1
2.161067838E1,7.388897240E-3,1.333583146E-2,-4.190454483E-1,4.193227014E-1
2.161544921E1,-2.122493833E-2,2.751490101E-2,-4.369201660E-1,4.382998965E-1
2.162021932E1,-3.772967681E-2,2.005653456E-2,-4.332780838E-1,4.353799387E-1
2.162499015E1,-1.617121324E-2,-1.351635717E-2,-4.652776718E-1,4.657547766E-1
2.162976177E1,5.298994482E-3,-3.244310245E-2,-4.851417542E-1,4.862542091E-1
2.163453260E1,4.442706704E-4,-1.785242930E-2,-4.312410355E-1,4.316106316E-1
2.163930270E1,4.389733076E-4,6.083045155E-3,-3.516750336E-1,3.517279138E-1
2.164407354E1,5.212537944E-3,1.304788888E-2,-3.273763657E-1,3.276777422E-1
2.164884515E1,2.793349326E-3,8.084185421E-3,-3.436422348E-1,3.437486617E-1
2.165361598E1,2.829343081E-3,-1.465167850E-3,-4.309968948E-1,4.310086719E-1
2.165838609E1,-9.005859494E-3,-8.560579270E-3,-4.725131989E-1,4.726765407E-1
2.166315692E1,-1.371091232E-2,-8.504986763E-3,-4.305906296E-1,4.308928106E-1
2.166792854E1,-1.600272581E-2,-3.762010485E-3,-3.439054489E-1,3.442981234E-1
2.167269937E1,-1.830575615E-2,5.780741572E-3,-3.006801605E-1,3.012923441E-1
2.167746947E1,-6.253488362E-3,5.746930838E-3,-3.409099579E-1,3.410157368E-1
2.168224031E1,-1.098130643E-2,-8.501175791E-3,-3.736801147E-1,3.739380794E-1
2.168701192E1,-1.563954726E-2,-8.476357907E-3,-4.346685410E-1,4.350323949E-1
2.169178276E1,-2.038013190E-2,1.014575362E-3,-4.381675720E-1,4.386424516E-1
2.169655286E1,-2.030231059E-2,-1.444712281E-3,-4.083995819E-1,4.089064557E-1
2.170132369E1,-3.545813262E-3,-1.091469824E-2,-4.263629913E-1,4.265174133E-1
2.170609531E1,8.352756500E-3,-1.315263100E-2,-4.251842499E-1,4.254696306E-1
2.171086614E1,3.533266485E-3,-8.249707520E-3,-4.240150452E-1,4.241100095E-1
2.171563625E1,-1.308669522E-2,-1.297473721E-2,-4.252300262E-1,4.256291586E-1
2.172040708E1,-2.962849289E-2,-2.718741819E-2,-4.335565567E-1,4.354173758E-1
2.172517869E1,-2.466509864E-2,-1.504513621E-2,-4.679298401E-1,4.688209237E-1
2.172994953E1,-5.468077958E-3,1.361518726E-2,-4.830236435E-1,4.832464313E-1
2.173471963E1,8.820660412E-3,1.826497912E-2,-4.528827667E-1,4.533367555E-1
2.173949046E1,6.431929767E-3,1.094448566E-2,-4.301156998E-1,4.303029940E-1
2.174426208E1,1.658618450E-3,3.715399653E-3,-4.360284805E-1,4.360474642E-1
2.174903296E1,6.361491978E-3,3.668788821E-3,-4.466381073E-1,4.466984749E-1
2.175380302E1,1.342934370E-2,1.308929175E-3,-4.547882080E-1,4.549883237E-1
2.175857385E1,2.043842524E-2,-8.184064180E-3,-4.438753128E-1,4.444209732E-1
2.176334546E1,1.311395317E-2,-1.050542668E-2,-4.140605927E-1,4.144013925E-1
2.176811635E1,-3.615818918E-3,-5.685217679E-3,-4.058618546E-1,4.059177759E-1
2.177288640E1,3.535307944E-3,1.102578267E-2,-4.285945892E-1,4.287509629E-1
2.177765723E1,5.818359554E-3,2.050517872E-2,-4.582624435E-1,4.587578695E-1
2.178242885E1,5.768425763E-3,1.085218415E-2,-4.568176270E-1,4.569829197E-1
2.178719973E1,1.518528908E-2,-5.842600018E-3,-4.126501083E-1,4.129707506E-1
2.179196979E1,1.027882099E-2,-1.055758446E-2,-4.020891190E-1,4.023590142E-1
2.179674062E1,-1.709066331E-3,6.163891405E-3,-4.201059341E-1,4.201546267E-1
2.180151223E1,-1.696400344E-3,2.037209272E-2,-4.427204132E-1,4.431921301E-1
2.180628312E1,3.064453602E-3,2.262117341E-2,-4.651460648E-1,4.657058835E-1
2.181105317E1,3.037340939E-3,8.172418922E-3,-4.565210342E-1,4.566042801E-1
2.181582400E1,5.384609103E-3,-8.500061929E-3,-4.266004562E-1,4.267191047E-1
2.182059562E1,1.480474323E-2,1.112025231E-3,-4.111757278E-1,4.114436732E-1
2.182536650E1,1.711381227E-2,3.461789340E-3,-4.362382889E-1,4.365875757E-1
2.183013656E1,7.532991469E-3,1.043453813E-3,-4.539709091E-1,4.540346034E-1
2.183490739E1,-2.027682960E-3,1.048959792E-3,-4.573097229E-1,4.573154212E-1
2.183967900E1,-1.631679013E-2,-3.694098443E-3,-4.629955292E-1,4.632976840E-1
2.184444989E1,-2.570879832E-2,-3.648906946E-3,-4.591369629E-1,4.598706422E-1
2.184921994E1,-2.318184823E-2,-1.313040592E-2,-4.553098679E-1,4.560886771E-1
2.185399078E1,-1.117946953E-2,-1.772451773E-2,-4.800052643E-1,4.804624780E-1
2.185876239E1,7.529333234E-4,-8.065607399E-3,-4.973716736E-1,4.974376369E-1
2.186353328E1,-8.781142533E-3,3.856606781E-3,-4.742336273E-1,4.743305969E-1
2.186830333E1,-8.709400892E-3,-9.393356740E-4,-4.774036407E-1,4.774840021E-1
2.187307416E1,-1.515939832E-3,-8.069235831E-3,-4.995403290E-1,4.996077971E-1
2.187784578E1,-1.474998891E-3,1.479316503E-3,-5.119972229E-1,5.120014846E-1
2.188261666E1,-1.336474344E-2,8.603800088E-3,-5.219764709E-1,5.222184198E-1
2.188738671E1,-1.325493678E-2,1.424226910E-3,-5.294961929E-1,5.296639879E-1
2.189215755E1,-6.053291261E-3,-3.321580589E-3,-5.108404160E-1,5.108870774E-1
2.189692916E1,-8.378431201E-3,-3.279551864E-3,-4.923381805E-1,4.924203871E-1
2.190170005E1,-3.531940281E-3,-8.637346327E-4,-5.119771957E-1,5.119901069E-1
2.190647010E1,-3.474153578E-3,-8.719936013E-4,-5.409479141E-1,5.409597729E-1
2.191124093E1,-1.534728333E-2,-1.034677029E-2,-5.506858826E-1,5.509968566E-1
2.191601255E1,-1.996912062E-2,-1.262037270E-2,-5.437221527E-1,5.442350769E-1
2.192078343E1,-1.268181577E-2,-6.596855819E-4,-5.486879349E-1,5.488348691E-1
2.192555348E1,-1.026313007E-2,-3.013595939E-3,-5.298709869E-1,5.299789396E-1
2.193032432E1,-1.017915457E-2,-5.348116159E-3,-5.230817795E-1,5.232081475E-1
2.193509593E1,-5.377300084E-3,-5.704537034E-4,-5.305929184E-1,5.306204725E-1
2.193986682E1,-1.483051106E-2,1.369347796E-2,-5.190486908E-1,5.194410446E-1
2.194463687E1,-1.945652068E-2,1.121927798E-2,-5.099754333E-1,5.104697552E-1
2.194940770E1,-5.021110177E-3,-7.853332907E-3,-5.128469467E-1,5.129316496E-1
2.195417932E1,4.486352205E-3,-5.399685353E-3,-4.990758896E-1,4.991252624E-1
2.195895020E1,4.447668791E-3,-3.025788814E-3,-4.688014984E-1,4.688323603E-1
2.196372026E1,-3.094747663E-4,-5.390100181E-3,-4.601459503E-1,4.601776228E-1
2.196849109E1,-3.083199263E-4,-2.956774086E-3,-4.705572128E-1,4.705666033E-1
2.197326270E1,-9.803771973E-3,-5.141124129E-4,-4.666357040E-1,4.667389619E-1
2.197803359E1,-7.319740951E-3,1.878559589E-3,-4.437541962E-1,4.438185375E-1
2.198280364E1,-2.511739731E-3,1.847337931E-3,-4.329338074E-1,4.329450347E-1
2.198757447E1,-7.240526378E-3,-2.931699157E-3,-4.127063751E-1,4.127802953E-1
2.199234609E1,2.285391092E-3,-5.484707654E-4,-3.950214386E-1,3.950284304E-1
2.199711697E1,2.235233784E-3,-5.307327956E-3,-3.917293549E-1,3.917716828E-1
2.200188703E1,-1.884996891E-4,-5.278434604E-3,-3.742208481E-1,3.742581202E-1
2.200665786E1,4.500851035E-3,6.650511175E-3,-3.782243729E-1,3.783096129E-1
2.201142947E1,6.806537509E-3,-5.426816642E-4,-3.750724792E-1,3.751346267E-1
2.201620036E1,6.748273969E-3,-7.705241442E-3,-3.624505997E-1,3.625952939E-1
2.202097041E1,9.065017104E-3,-5.282636732E-3,-3.428106308E-1,3.429711495E-1
2.202574125E1,1.133269817E-2,-5.253925920E-3,-3.067159653E-1,3.069702219E-1
2.203051286E1,1.361098886E-2,4.300650209E-3,-2.994108200E-1,2.997508861E-1
2.203528374E1,2.061858773E-2,1.609074697E-2,-3.087873459E-1,3.098929868E-1
2.204005380E1,1.335239410E-2,1.831550524E-2,-3.085880280E-1,3.094193193E-1
2.204482463E1,3.743104637E-3,1.577343419E-2,-3.083906174E-1,3.088164260E-1
2.204959624E1,-1.037925482E-3,1.328223944E-2,-3.129425049E-1,3.132259672E-1
2.205436713E1,-5.778856575E-3,1.081136242E-2,-3.103342056E-1,3.105762385E-1
2.205913718E1,-1.045083255E-2,3.583326936E-3,-3.077478409E-1,3.079460890E-1
2.206390802E1,-1.273943856E-2,1.164246351E-3,-3.099327087E-1,3.101966033E-1
2.206867963E1,-1.028998196E-2,1.168712974E-3,-3.263416290E-1,3.265059088E-1
2.207345052E1,-7.801808417E-3,1.143265516E-3,-3.354940414E-1,3.355866909E-1
2.207822057E1,-7.738336921E-3,1.148108393E-3,-3.421945572E-1,3.422839683E-1
2.208299140E1,-1.004940271E-2,-1.549575478E-2,-3.583354950E-1,3.588111424E-1
2.208776302E1,-9.937658906E-3,-1.535247266E-2,-3.553495407E-1,3.558198302E-1
2.209253390E1,-3.596618772E-4,-9.949058294E-4,-3.571367264E-1,3.571382933E-1
2.209730395E1,-3.580749035E-4,3.805208951E-3,-3.636579514E-1,3.636780354E-1
2.210207479E1,-5.075417459E-3,3.817021847E-3,-3.487558365E-1,3.488136508E-1
2.210684640E1,-7.379300892E-3,3.858111799E-3,-3.482255936E-1,3.483251400E-1
2.211161729E1,-7.318966091E-3,-3.282781690E-3,-3.524465561E-1,3.525378261E-1
2.211638734E1,-2.510964870E-3,-8.673667908E-4,-3.400115967E-1,3.400219745E-1
2.212115817E1,-1.195869222E-2,3.902275115E-3,-3.443002701E-1,3.445299901E-1
2.212592979E1,-2.132768929E-2,3.883875906E-3,-3.485546112E-1,3.492281086E-1
2.213070067E1,-1.643240452E-2,6.239771843E-3,-3.480243683E-1,3.484679606E-1
2.213547072E1,-9.174555540E-3,6.231412292E-3,-3.451242447E-1,3.453023997E-1
2.214024156E1,-1.947745681E-3,-3.332320601E-3,-3.493700027E-1,3.493913234E-1
2.214501317E1,4.704073071E-4,-3.260921687E-3,-3.464584351E-1,3.464741002E-1
2.214978406E1,-9.002089500E-3,-3.249164671E-3,-3.269519806E-1,3.270920242E-1
2.215455411E1,-1.602163911E-2,1.540292054E-3,-3.266029358E-1,3.269993014E-1
2.215932494E1,-1.615360379E-3,3.974266350E-3,-3.405008316E-1,3.405278557E-1
2.216409656E1,1.270014793E-2,-3.167212009E-3,-3.400382996E-1,3.402901264E-1
2.216886744E1,5.470462143E-3,-7.904302329E-3,-3.277082443E-1,3.278491991E-1
