"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
9.663128393E0,1.005521491E-1,1.244931296E-1,9.870868683E0,9.872165812E0
9.665525424E0,1.029462516E-1,1.364636272E-1,9.849322319E0,9.850805571E0
9.667922872E0,9.815804660E-2,1.220990419E-1,9.854109764E0,9.855355012E0
9.670319695E0,8.858165890E-2,1.053403467E-1,9.866081238E0,9.867041213E0
9.672715893E0,8.618755639E-2,1.197049394E-1,9.878050804E0,9.879152051E0
9.675112872E0,9.576395154E-2,1.292813420E-1,9.873263359E0,9.874574105E0
9.677509695E0,1.005521491E-1,1.244931296E-1,9.866081238E0,9.867378997E0
9.679906206E0,9.336984903E-2,1.220990419E-1,9.866081238E0,9.867278505E0
9.682302768E0,8.379345387E-2,1.220990419E-1,9.851716042E0,9.852828958E0
9.684699643E0,8.379345387E-2,1.364636272E-1,9.842140198E0,9.843442860E0
9.687097039E0,1.005521491E-1,1.316754371E-1,9.849322319E0,9.850715674E0
9.689494070E0,1.101285368E-1,1.197049394E-1,9.870868683E0,9.872208776E0
9.691891101E0,9.336984903E-2,1.268872321E-1,9.875657082E0,9.876913541E0
9.694288706E0,8.379345387E-2,1.292813420E-1,9.866081238E0,9.867284023E0
9.696685372E0,9.097574651E-2,1.220990419E-1,9.866081238E0,9.867256141E0
9.699081674E0,9.576395154E-2,1.244931296E-1,9.858899117E0,9.860150154E0
9.701478393E0,9.576395154E-2,1.292813420E-1,9.873263359E0,9.874574105E0
9.703874904E0,9.097574651E-2,1.244931296E-1,9.887627602E0,9.888829795E0
9.706271935E0,8.858165890E-2,1.197049394E-1,9.878050804E0,9.879173228E0
9.708668706E0,1.029462516E-1,1.220990419E-1,9.858899117E0,9.860192589E0
9.711065320E0,1.029462516E-1,1.173108369E-1,9.849322319E0,9.850558863E0
9.713462924E0,8.139935881E-2,1.173108369E-1,9.856505394E0,9.857539565E0
9.715860112E0,7.421706617E-2,1.220990419E-1,9.870868683E0,9.871902801E0
9.718256779E0,7.900525630E-2,1.292813420E-1,9.890022278E0,9.891182748E0
9.720653445E0,8.139935881E-2,1.244931296E-1,9.868474960E0,9.869595860E0
9.723049851E0,8.379345387E-2,1.149167418E-1,9.856505394E0,9.857531424E0
9.725446987E0,9.336984903E-2,1.197049394E-1,9.870868683E0,9.872036049E0
9.727843966E0,9.336984903E-2,1.149167418E-1,9.866081238E0,9.867192244E0
9.730240633E0,9.336984903E-2,1.149167418E-1,9.863686562E0,9.864797837E0
9.732638289E0,8.379345387E-2,1.173108369E-1,9.861292839E0,9.862346558E0
9.735035424E0,7.900525630E-2,1.125226393E-1,9.861292839E0,9.862251246E0
9.737431779E0,8.618755639E-2,1.125226393E-1,9.868474960E0,9.869492777E0
9.739828862E0,8.379345387E-2,1.292813420E-1,9.868474960E0,9.869677454E0
9.742226049E0,9.336984903E-2,1.268872321E-1,9.873263359E0,9.874520123E0
9.744623654E0,9.815804660E-2,1.173108369E-1,9.856505394E0,9.857692195E0
9.747020893E0,8.379345387E-2,1.101285368E-1,9.846927643E0,9.847899961E0
9.749417560E0,8.618755639E-2,1.125226393E-1,9.854109764E0,9.855129065E0
9.751814956E0,9.576395154E-2,1.244931296E-1,9.858899117E0,9.860150154E0
9.754212143E0,9.097574651E-2,1.268872321E-1,9.873263359E0,9.874497775E0
9.756608966E0,7.661115378E-2,1.268872321E-1,9.868474960E0,9.869588020E0
9.759005841E0,6.942886859E-2,1.244931296E-1,9.866081238E0,9.867110920E0
9.761402560E0,8.139935881E-2,1.316754371E-1,9.878050804E0,9.879263736E0
9.763799487E0,9.336984903E-2,1.412518322E-1,9.873263359E0,9.874715154E0
9.766196206E0,1.029462516E-1,1.268872321E-1,9.866081238E0,9.867434180E0
9.768593029E0,9.336984903E-2,1.220990419E-1,9.863686562E0,9.864884119E0
9.770990476E0,7.661115378E-2,1.316754371E-1,9.863686562E0,9.864862912E0
9.773387299E0,8.139935881E-2,1.316754371E-1,9.868474960E0,9.869689069E0
9.775783810E0,9.097574651E-2,1.292813420E-1,9.870868683E0,9.872134460E0
9.778180737E0,1.005521491E-1,1.340695322E-1,9.863686562E0,9.865110134E0
9.780577716E0,1.053403467E-1,1.316754371E-1,9.866081238E0,9.867522181E0
9.782974799E0,1.101285368E-1,1.268872321E-1,9.861292839E0,9.862724021E0
9.785371674E0,9.576395154E-2,1.268872321E-1,9.856505394E0,9.857787261E0
9.787768601E0,8.379345387E-2,1.364636272E-1,9.856505394E0,9.857806158E0
9.790166362E0,9.336984903E-2,1.340695322E-1,9.866081238E0,9.867433889E0
9.792563497E0,9.097574651E-2,1.292813420E-1,9.878050804E0,9.879315662E0
9.794960320E0,9.097574651E-2,1.340695322E-1,9.868474960E0,9.869804926E0
9.797357664E0,8.858165890E-2,1.292813420E-1,9.870868683E0,9.872112688E0
9.799755008E0,8.858165890E-2,1.244931296E-1,9.882840157E0,9.884021186E0
9.802152508E0,8.379345387E-2,1.292813420E-1,9.873263359E0,9.874465270E0
9.804549487E0,7.661115378E-2,1.292813420E-1,9.863686562E0,9.864831246E0
9.806946101E0,7.900525630E-2,1.197049394E-1,9.866081238E0,9.867123699E0
9.809343601E0,8.379345387E-2,1.244931296E-1,9.861292839E0,9.862434605E0
9.811740789E0,7.900525630E-2,1.340695322E-1,9.861292839E0,9.862520617E0
9.814137560E0,6.942886859E-2,1.316754371E-1,9.856505394E0,9.857629399E0
9.816534904E0,7.900525630E-2,1.244931296E-1,9.856505394E0,9.857608176E0
9.818932195E0,1.029462516E-1,1.268872321E-1,9.873263359E0,9.874615317E0
9.821329799E0,9.097574651E-2,1.173108369E-1,9.870868683E0,9.871984956E0
9.823726987E0,7.661115378E-2,1.077344418E-1,9.863686562E0,9.864572396E0
9.826123654E0,8.139935881E-2,1.316754371E-1,9.856505394E0,9.857720977E0
9.828521206E0,8.139935881E-2,1.412518322E-1,9.856505394E0,9.857853545E0
9.830918549E0,9.815804660E-2,1.244931296E-1,9.875657082E0,9.876929499E0
9.833315372E0,1.005521491E-1,1.244931296E-1,9.875657082E0,9.876953582E0
9.835712299E0,8.858165890E-2,1.244931296E-1,9.868474960E0,9.869657709E0
9.838109018E0,7.900525630E-2,1.197049394E-1,9.866081238E0,9.867123699E0
9.840506570E0,7.421706617E-2,1.268872321E-1,9.870868683E0,9.871963184E0
9.842903862E0,8.379345387E-2,1.388577372E-1,9.880446434E0,9.881777398E0
9.845300424E0,9.097574651E-2,1.340695322E-1,9.854109764E0,9.855441668E0
9.847697716E0,9.336984903E-2,1.268872321E-1,9.846927643E0,9.848187767E0
9.850094904E0,9.097574651E-2,1.292813420E-1,9.866081238E0,9.867347630E0
9.852491831E0,8.618755639E-2,1.268872321E-1,9.866081238E0,9.867273567E0
9.854888966E0,8.618755639E-2,1.340695322E-1,9.861292839E0,9.862580767E0
9.857285893E0,9.097574651E-2,1.316754371E-1,9.873263359E0,9.874560464E0
9.859683289E0,8.858165890E-2,1.197049394E-1,9.866081238E0,9.867205023E0
9.862080268E0,8.379345387E-2,1.244931296E-1,9.849322319E0,9.850465473E0
9.864476935E0,8.379345387E-2,1.268872321E-1,9.856505394E0,9.857678241E0
9.866874331E0,9.097574651E-2,1.268872321E-1,9.870868683E0,9.872103398E0
9.869271310E0,8.858165890E-2,1.220990419E-1,9.861292839E0,9.862446519E0
9.871668133E0,8.618755639E-2,1.292813420E-1,9.858899117E0,9.860123415E0
9.874065424E0,9.815804660E-2,1.316754371E-1,9.863686562E0,9.865053776E0
9.876462612E0,9.576395154E-2,1.244931296E-1,9.868474960E0,9.869724784E0
9.878860008E0,9.576395154E-2,1.316754371E-1,9.870868683E0,9.872211389E0
9.881257039E0,8.618755639E-2,1.316754371E-1,9.851716042E0,9.852972936E0
9.883653601E0,7.661115378E-2,1.244931296E-1,9.863686562E0,9.864769657E0
9.886050789E0,8.618755639E-2,1.197049394E-1,9.873263359E0,9.874365140E0
9.888447612E0,8.618755639E-2,1.197049394E-1,9.863686562E0,9.864789412E0
9.890844070E0,8.618755639E-2,1.125226393E-1,9.856505394E0,9.857524447E0
9.893240997E0,8.618755639E-2,1.244931296E-1,9.866081238E0,9.867243071E0
9.895637716E0,9.097574651E-2,1.340695322E-1,9.863686562E0,9.865017172E0
9.898034695E0,1.029462516E-1,1.292813420E-1,9.856505394E0,9.857890757E0
9.900431726E0,1.005521491E-1,1.316754371E-1,9.863686562E0,9.865077888E0
9.902828497E0,9.815804660E-2,1.364636272E-1,9.863686562E0,9.865118849E0
9.905225841E0,1.005521491E-1,1.316754371E-1,9.863686562E0,9.865077888E0
9.907622820E0,1.005521491E-1,1.316754371E-1,9.866081238E0,9.867472227E0
9.910019539E0,1.005521491E-1,1.292813420E-1,9.863686562E0,9.865046223E0
9.912416466E0,9.336984903E-2,1.268872321E-1,9.875657082E0,9.876913541E0
9.914812976E0,8.618755639E-2,1.292813420E-1,9.873263359E0,9.874485876E0
9.917210112E0,8.139935881E-2,1.268872321E-1,9.863686562E0,9.864838509E0
9.919606935E0,8.379345387E-2,1.268872321E-1,9.858899117E0,9.860071678E0
9.922003289E0,7.661115378E-2,1.292813420E-1,9.861292839E0,9.862437802E0
9.924400529E0,8.139935881E-2,1.244931296E-1,9.873263359E0,9.874383715E0
9.926797404E0,9.336984903E-2,1.197049394E-1,9.873263359E0,9.874430442E0
9.929193966E0,9.576395154E-2,1.292813420E-1,9.856505394E0,9.857818368E0
9.931590945E0,9.097574651E-2,1.173108369E-1,9.873263359E0,9.874379362E0
9.933987872E0,9.336984903E-2,1.149167418E-1,9.887627602E0,9.888736187E0
9.936385216E0,1.005521491E-1,1.268872321E-1,9.863686562E0,9.865015139E0
9.938782091E0,9.576395154E-2,1.197049394E-1,9.854109764E0,9.855302088E0
9.941178445E0,8.858165890E-2,1.244931296E-1,9.866081238E0,9.867264273E0
9.943575633E0,8.858165890E-2,1.292813420E-1,9.870868683E0,9.872112688E0
9.945972768E0,8.618755639E-2,1.316754371E-1,9.861292839E0,9.862548513E0
9.948369799E0,8.139935881E-2,1.268872321E-1,9.856505394E0,9.857658181E0
9.950767091E0,8.858165890E-2,1.173108369E-1,9.861292839E0,9.862388402E0
9.953164279E0,9.815804660E-2,1.268872321E-1,9.863686562E0,9.864991027E0
9.955561622E0,9.097574651E-2,1.316754371E-1,9.863686562E0,9.864984926E0
9.957958654E0,8.379345387E-2,1.340695322E-1,9.863686562E0,9.864953551E0
9.960355268E0,8.858165890E-2,1.364636272E-1,9.866081238E0,9.867422562E0
9.962752456E0,1.005521491E-1,1.220990419E-1,9.858899117E0,9.860167884E0
9.965149279E0,1.053403467E-1,1.197049394E-1,9.863686562E0,9.864975339E0
9.967546049E0,1.005521491E-1,1.197049394E-1,9.873263359E0,9.874500968E0
9.969943237E0,9.097574651E-2,1.220990419E-1,9.861292839E0,9.862468313E0
9.972339851E0,8.858165890E-2,1.340695322E-1,9.856505394E0,9.857815170E0
9.974737195E0,9.336984903E-2,1.388577372E-1,9.870868683E0,9.872286865E0
9.977134226E0,8.618755639E-2,1.340695322E-1,9.880446434E0,9.881731866E0
9.979530685E0,7.421706617E-2,1.197049394E-1,9.866081238E0,9.867086522E0
9.981928081E0,7.661115378E-2,1.149167418E-1,9.856505394E0,9.857472988E0
9.984324904E0,8.618755639E-2,1.268872321E-1,9.863686562E0,9.864879181E0
9.986721258E0,8.379345387E-2,1.244931296E-1,9.866081238E0,9.867222450E0
9.989118133E0,7.661115378E-2,1.220990419E-1,9.863686562E0,9.864739735E0
9.991515216E0,8.618755639E-2,1.220990419E-1,9.851716042E0,9.852849610E0
9.993912456E0,9.576395154E-2,1.173108369E-1,9.844533920E0,9.845698587E0
9.996309279E0,9.336984903E-2,1.197049394E-1,9.856505394E0,9.857674461E0
9.998705581E0,8.618755639E-2,1.292813420E-1,9.866081238E0,9.867304645E0
1.000110282E1,8.618755639E-2,1.220990419E-1,9.861292839E0,9.862425307E0
1.000349990E1,8.858165890E-2,1.220990419E-1,9.856505394E0,9.857659634E0
1.000589636E1,7.900525630E-2,1.197049394E-1,9.858899117E0,9.859942337E0
1.000829303E1,7.421706617E-2,1.173108369E-1,9.854109764E0,9.855087480E0
1.001068985E1,8.379345387E-2,1.244931296E-1,9.851716042E0,9.852858917E0
1.001308740E1,9.336984903E-2,1.173108369E-1,9.863686562E0,9.864826017E0
1.001548449E1,9.097574651E-2,1.292813420E-1,9.863686562E0,9.864953261E0
1.001788084E1,8.139935881E-2,1.316754371E-1,9.882840157E0,9.884052501E0
1.002027761E1,8.618755639E-2,1.173108369E-1,9.887627602E0,9.888699091E0
1.002267417E1,9.576395154E-2,1.101285368E-1,9.854109764E0,9.855190423E0
1.002507084E1,9.097574651E-2,1.244931296E-1,9.863686562E0,9.864891673E0
1.002746808E1,8.379345387E-2,1.412518322E-1,9.875657082E0,9.877022639E0
1.002986511E1,8.379345387E-2,1.364636272E-1,9.868474960E0,9.869774147E0
1.003226225E1,8.618755639E-2,1.268872321E-1,9.866081238E0,9.867273567E0
1.003465902E1,8.858165890E-2,1.197049394E-1,9.866081238E0,9.867205023E0
1.003705558E1,9.097574651E-2,1.197049394E-1,9.863686562E0,9.864832408E0
1.003945298E1,7.421706617E-2,1.197049394E-1,9.863686562E0,9.864692090E0
1.004184990E1,6.942886859E-2,1.244931296E-1,9.866081238E0,9.867110920E0
1.004424647E1,8.379345387E-2,1.268872321E-1,9.868474960E0,9.869646385E0
1.004664339E1,7.900525630E-2,1.220990419E-1,9.880446434E0,9.881516672E0
1.004904022E1,7.900525630E-2,1.244931296E-1,9.866081238E0,9.867182950E0
1.005143756E1,8.139935881E-2,1.244931296E-1,9.863686562E0,9.864808005E0
1.005383464E1,8.618755639E-2,1.388577372E-1,9.868474960E0,9.869828155E0
1.005623141E1,9.097574651E-2,1.316754371E-1,9.861292839E0,9.862591519E0
1.005862881E1,9.097574651E-2,1.244931296E-1,9.873263359E0,9.874467301E0
1.006102563E1,8.379345387E-2,1.340695322E-1,9.882840157E0,9.884104691E0
1.006342199E1,8.379345387E-2,1.244931296E-1,9.875657082E0,9.876797187E0
1.006581897E1,8.858165890E-2,1.244931296E-1,9.863686562E0,9.864869884E0
1.006821636E1,9.576395154E-2,1.220990419E-1,9.863686562E0,9.864907070E0
1.007061397E1,8.858165890E-2,1.173108369E-1,9.861292839E0,9.862388402E0
1.007301089E1,8.379345387E-2,1.268872321E-1,9.866081238E0,9.867252946E0
1.007540756E1,9.336984903E-2,1.340695322E-1,9.880446434E0,9.881797119E0
1.007780506E1,8.858165890E-2,1.412518322E-1,9.870868683E0,9.872276705E0
1.008020240E1,8.858165890E-2,1.364636272E-1,9.870868683E0,9.872209357E0
1.008259949E1,8.618755639E-2,1.292813420E-1,9.868474960E0,9.869698071E0
1.008499652E1,8.858165890E-2,1.340695322E-1,9.854109764E0,9.855419859E0
1.008739324E1,9.097574651E-2,1.388577372E-1,9.858899117E0,9.860296641E0
1.008979053E1,8.139935881E-2,1.244931296E-1,9.839746475E0,9.840870647E0
1.009218751E1,7.661115378E-2,1.197049394E-1,9.820592880E0,9.821621203E0
1.009458381E1,8.139935881E-2,1.292813420E-1,9.856505394E0,9.857689288E0
1.009698089E1,7.661115378E-2,1.364636272E-1,9.906781197E0,9.908017222E0
1.009937777E1,8.858165890E-2,1.388577372E-1,9.892416000E0,9.893787066E0
1.010177428E1,1.005521491E-1,1.220990419E-1,9.832564354E0,9.833836519E0
1.010417121E1,9.576395154E-2,1.197049394E-1,9.822986603E0,9.824182704E0
1.010656818E1,1.029462516E-1,1.340695322E-1,9.861292839E0,9.862741456E0
1.010896548E1,1.005521491E-1,1.340695322E-1,9.880446434E0,9.881867592E0
1.011136188E1,8.139935881E-2,1.292813420E-1,9.868474960E0,9.869657419E0
1.011375818E1,8.379345387E-2,1.292813420E-1,9.875657082E0,9.876858701E0
1.011615568E1,9.815804660E-2,1.244931296E-1,9.882840157E0,9.884111650E0
1.011855256E1,9.576395154E-2,1.244931296E-1,9.868474960E0,9.869724784E0
1.012094897E1,8.379345387E-2,1.244931296E-1,9.861292839E0,9.862434605E0
1.012334574E1,7.900525630E-2,1.197049394E-1,9.856505394E0,9.857548868E0
1.012574240E1,8.139935881E-2,1.173108369E-1,9.861292839E0,9.862326508E0
1.012813949E1,9.097574651E-2,1.125226393E-1,9.858899117E0,9.859960939E0
1.013053641E1,9.336984903E-2,1.292813420E-1,9.861292839E0,9.862582220E0
1.013293329E1,8.139935881E-2,1.388577372E-1,9.868474960E0,9.869787504E0
1.013533115E1,8.139935881E-2,1.364636272E-1,9.878050804E0,9.879328715E0
1.013772871E1,8.858165890E-2,1.364636272E-1,9.878050804E0,9.879390504E0
1.014012553E1,9.336984903E-2,1.292813420E-1,9.878050804E0,9.879337998E0
1.014252220E1,9.576395154E-2,1.340695322E-1,9.882840157E0,9.884213420E0
1.014491902E1,7.661115378E-2,1.340695322E-1,9.882840157E0,9.884046412E0
1.014731626E1,8.618755639E-2,1.220990419E-1,9.887627602E0,9.888757053E0
1.014971287E1,9.815804660E-2,1.244931296E-1,9.868474960E0,9.869748304E0
1.015210923E1,8.379345387E-2,1.292813420E-1,9.861292839E0,9.862496209E0
1.015450662E1,8.858165890E-2,1.340695322E-1,9.892416000E0,9.893721023E0
1.015690360E1,8.379345387E-2,1.340695322E-1,9.897204399E0,9.898467099E0
1.015930001E1,8.139935881E-2,1.292813420E-1,9.866081238E0,9.867263983E0
1.016169688E1,8.379345387E-2,1.412518322E-1,9.861292839E0,9.862660386E0
1.016409391E1,9.097574651E-2,1.436459273E-1,9.878050804E0,9.879514079E0
1.016649147E1,9.336984903E-2,1.220990419E-1,9.890022278E0,9.891216647E0
1.016888844E1,7.182296365E-2,1.125226393E-1,9.882840157E0,9.883741672E0
1.017128480E1,6.942886859E-2,1.316754371E-1,9.873263359E0,9.874385457E0
1.017368204E1,8.139935881E-2,1.436459273E-1,9.868474960E0,9.869856030E0
1.017607897E1,8.618755639E-2,1.340695322E-1,9.866081238E0,9.867368541E0
1.017847553E1,8.618755639E-2,1.244931296E-1,9.856505394E0,9.857668356E0
1.018087240E1,9.097574651E-2,1.197049394E-1,9.854109764E0,9.855256724E0
1.018326938E1,8.858165890E-2,1.125226393E-1,9.854109764E0,9.855150293E0
1.018566678E1,8.618755639E-2,1.077344418E-1,9.839746475E0,9.840713678E0
1.018806371E1,8.618755639E-2,1.292813420E-1,9.830168724E0,9.831396600E0
1.019046048E1,8.858165890E-2,1.340695322E-1,9.827775002E0,9.829088606E0
1.019285818E1,1.029462516E-1,1.268872321E-1,9.844533920E0,9.845889823E0
1.019525522E1,9.576395154E-2,1.268872321E-1,9.870868683E0,9.872148685E0
1.019765167E1,8.618755639E-2,1.220990419E-1,9.880446434E0,9.881576707E0
1.020004834E1,9.336984903E-2,1.220990419E-1,9.868474960E0,9.869671937E0
1.020244485E1,9.336984903E-2,1.268872321E-1,9.866081238E0,9.867338916E0
1.020484188E1,9.576395154E-2,1.316754371E-1,9.880446434E0,9.881787839E0
1.020723897E1,9.815804660E-2,1.364636272E-1,9.880446434E0,9.881876292E0
1.020963563E1,9.815804660E-2,1.292813420E-1,9.873263359E0,9.874597613E0
1.021203292E1,9.576395154E-2,1.244931296E-1,9.868474960E0,9.869724784E0
1.021442964E1,9.815804660E-2,1.197049394E-1,9.882840157E0,9.884052501E0
1.021682568E1,8.858165890E-2,1.220990419E-1,9.882840157E0,9.883991322E0
1.021922225E1,7.900525630E-2,1.220990419E-1,9.870868683E0,9.871939959E0
1.022161897E1,8.139935881E-2,1.244931296E-1,9.870868683E0,9.871989311E0
1.022401641E1,7.900525630E-2,1.340695322E-1,9.878050804E0,9.879276500E0
1.022641376E1,8.379345387E-2,1.340695322E-1,9.880446434E0,9.881711275E0
1.022881074E1,8.139935881E-2,1.220990419E-1,9.878050804E0,9.879140738E0
1.023120824E1,8.618755639E-2,1.268872321E-1,9.875657082E0,9.876848255E0
1.023360527E1,8.618755639E-2,1.316754371E-1,9.844533920E0,9.845791732E0
1.023600230E1,9.576395154E-2,1.197049394E-1,9.815805435E0,9.817002412E0
1.023839980E1,1.077344418E-1,1.197049394E-1,9.822986603E0,9.824306682E0
1.024079709E1,8.618755639E-2,1.220990419E-1,9.856505394E0,9.857638412E0
1.024319428E1,8.139935881E-2,1.292813420E-1,9.863686562E0,9.864869594E0
1.024559115E1,8.618755639E-2,1.316754371E-1,9.851716042E0,9.852972936E0
1.024798792E1,8.139935881E-2,1.340695322E-1,9.858899117E0,9.860146666E0
1.025038563E1,8.618755639E-2,1.340695322E-1,9.882840157E0,9.884125277E0
1.025278261E1,8.858165890E-2,1.268872321E-1,9.887627602E0,9.888838489E0
1.025517876E1,8.379345387E-2,1.244931296E-1,9.882840157E0,9.883979434E0
1.025757527E1,7.421706617E-2,1.244931296E-1,9.880446434E0,9.881509422E0
1.025997204E1,7.900525630E-2,1.268872321E-1,9.873263359E0,9.874394744E0
1.026236949E1,8.618755639E-2,1.268872321E-1,9.870868683E0,9.872060434E0
1.026476657E1,8.618755639E-2,1.292813420E-1,9.866081238E0,9.867304645E0
1.026716329E1,8.618755639E-2,1.340695322E-1,9.878050804E0,9.879336548E0
1.026956079E1,8.379345387E-2,1.292813420E-1,9.875657082E0,9.876858701E0
1.027195761E1,8.379345387E-2,1.292813420E-1,9.863686562E0,9.864889639E0
1.027435381E1,9.097574651E-2,1.292813420E-1,9.873263359E0,9.874528830E0
1.027675058E1,9.576395154E-2,1.173108369E-1,9.885233879E0,9.886393752E0
1.027914751E1,8.618755639E-2,1.173108369E-1,9.878050804E0,9.879123332E0
1.028154501E1,7.421706617E-2,1.268872321E-1,9.873263359E0,9.874357594E0
1.028394214E1,7.421706617E-2,1.220990419E-1,9.880446434E0,9.881479549E0
1.028633897E1,8.858165890E-2,1.173108369E-1,9.887627602E0,9.888720247E0
1.028873636E1,9.336984903E-2,1.244931296E-1,9.887627602E0,9.888852110E0
1.029113329E1,7.900525630E-2,1.173108369E-1,9.880446434E0,9.881458668E0
1.029353006E1,8.139935881E-2,1.149167418E-1,9.873263359E0,9.874267622E0
1.029592683E1,8.379345387E-2,1.197049394E-1,9.856505394E0,9.857588407E0
1.029832329E1,7.661115378E-2,1.173108369E-1,9.851716042E0,9.852712320E0
1.030072053E1,7.900525630E-2,1.268872321E-1,9.863686562E0,9.864819045E0
1.030311756E1,8.618755639E-2,1.220990419E-1,9.868474960E0,9.869606604E0
1.030551397E1,8.858165890E-2,1.173108369E-1,9.878050804E0,9.879144509E0
1.030791105E1,9.097574651E-2,1.173108369E-1,9.878050804E0,9.879166266E0
1.031030777E1,8.379345387E-2,1.149167418E-1,9.870868683E0,9.871893220E0
1.031270407E1,8.379345387E-2,1.244931296E-1,9.875657082E0,9.876797187E0
1.031510095E1,9.097574651E-2,1.364636272E-1,9.875657082E0,9.877018867E0
1.031749803E1,9.336984903E-2,1.364636272E-1,9.870868683E0,9.872253482E0
1.031989553E1,9.336984903E-2,1.173108369E-1,9.863686562E0,9.864826017E0
1.032229256E1,7.661115378E-2,1.029462516E-1,9.861292839E0,9.862127745E0
1.032468907E1,7.182296365E-2,1.173108369E-1,9.861292839E0,9.862252117E0
1.032708610E1,8.379345387E-2,1.244931296E-1,9.875657082E0,9.876797187E0
1.032948277E1,8.379345387E-2,1.292813420E-1,9.875657082E0,9.876858701E0
1.033187949E1,9.097574651E-2,1.436459273E-1,9.858899117E0,9.860365233E0
1.033427657E1,9.336984903E-2,1.388577372E-1,9.868474960E0,9.869893487E0
1.033667360E1,8.139935881E-2,1.220990419E-1,9.873263359E0,9.874353821E0
1.033907100E1,8.379345387E-2,1.292813420E-1,9.866081238E0,9.867284023E0
1.034146803E1,9.097574651E-2,1.364636272E-1,9.858899117E0,9.860263216E0
1.034386449E1,1.005521491E-1,1.388577372E-1,9.866081238E0,9.867570684E0
1.034626188E1,9.097574651E-2,1.364636272E-1,9.873263359E0,9.874625475E0
1.034865891E1,8.379345387E-2,1.220990419E-1,9.858899117E0,9.860011223E0
1.035105537E1,8.858165890E-2,1.077344418E-1,9.842140198E0,9.843128420E0
1.035345240E1,8.618755639E-2,1.125226393E-1,9.837351799E0,9.838372836E0
1.035584917E1,8.858165890E-2,1.197049394E-1,9.856505394E0,9.857630271E0
1.035824631E1,8.858165890E-2,1.077344418E-1,9.863686562E0,9.864672625E0
1.036064313E1,8.379345387E-2,1.125226393E-1,9.851716042E0,9.852714938E0
1.036303938E1,8.139935881E-2,1.292813420E-1,9.844533920E0,9.845719254E0
1.036543636E1,7.900525630E-2,1.340695322E-1,9.846927643E0,9.848157212E0
