"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.498214057E1,-3.035012633E-3,-1.502409577E-3,7.354736328E-3,8.096955148E-3
1.498691234E1,-7.759239525E-3,8.979439735E-4,4.918098450E-3,9.230373435E-3
1.499168328E1,-2.919111401E-3,-1.469999552E-3,7.252693176E-3,7.955103290E-3
1.499645343E1,4.254825413E-3,-3.846600652E-3,1.194000244E-2,1.324626491E-2
1.500122442E1,6.592288613E-3,9.190142155E-4,1.421546936E-2,1.569657368E-2
1.500599614E1,1.759432256E-3,9.250342846E-4,6.975173950E-3,7.252885076E-3
1.501076708E1,-3.003865480E-3,5.678981543E-3,2.167701721E-3,6.780337008E-3
1.501553729E1,-7.756307721E-3,8.019328117E-3,4.523277283E-3,1.203868640E-2
1.502030823E1,-7.664501667E-3,3.189489245E-3,6.861686707E-3,1.077033759E-2
1.502507994E1,-2.825595438E-3,3.148362041E-3,2.055168152E-3,4.703178633E-3
1.502985093E1,-5.177419633E-3,3.107413650E-3,-2.710342407E-3,6.618734744E-3
1.503462109E1,-3.583729267E-4,-4.027396441E-3,-3.128051758E-4,4.055391513E-3
1.503939208E1,-3.566108644E-4,-6.354302168E-3,4.437446594E-3,7.758560409E-3
1.504416380E1,4.365477711E-3,-1.567959785E-3,1.389884949E-2,1.465243702E-2
1.504893474E1,9.075734764E-3,-1.541048288E-3,1.853084564E-2,2.069144827E-2
1.505370494E1,4.222188145E-3,-1.542925835E-3,8.880615234E-3,9.953533031E-3
1.505847588E1,4.157379270E-3,3.231912851E-3,8.806228638E-3,1.026054218E-2
1.506324760E1,8.869808167E-3,5.592808127E-3,6.359100342E-3,1.226340723E-2
1.506801854E1,6.392113864E-3,5.531489849E-3,-3.191947937E-3,9.035764010E-3
1.507278875E1,-7.907260209E-3,-4.025906324E-3,-3.165245056E-3,9.420799436E-3
1.507755968E1,-3.094293177E-3,-4.007071257E-3,3.983497620E-3,6.442012388E-3
1.508233140E1,6.454817951E-3,-3.959834576E-3,-7.919311523E-3,1.095721040E-2
1.508710239E1,-7.845517248E-3,-1.567259431E-3,-1.022720337E-2,1.298476537E-2
1.509187255E1,-1.722117141E-2,3.179386258E-3,-1.014232635E-2,2.023719411E-2
1.509664349E1,-2.834871411E-3,5.512639880E-3,-1.480674744E-2,1.605196138E-2
1.510141526E1,4.309535027E-3,3.134801984E-3,-4.396438599E-4,5.347182655E-3
1.510618619E1,6.617706269E-3,7.483661175E-4,1.937866211E-3,6.936094979E-3
1.511095635E1,1.812603325E-3,3.073349595E-3,1.922607422E-3,4.053076343E-3
1.511572734E1,-5.354568362E-3,5.407169461E-3,1.906394958E-3,7.844949054E-3
1.512049906E1,-2.965867519E-3,7.750093937E-3,-2.858161926E-3,8.776640346E-3
1.512527000E1,6.525814533E-3,1.004494727E-2,-4.596710205E-4,1.198743168E-2
1.513004020E1,6.498601288E-3,7.572367787E-3,-5.204200745E-3,1.125416714E-2
1.513481114E1,-5.427952856E-3,2.774819732E-3,-2.786636353E-3,6.702808285E-3
1.513958286E1,-3.010235727E-3,-4.385292530E-3,1.985549927E-3,5.677562700E-3
1.514435385E1,1.733526587E-3,4.132091999E-4,6.718635559E-3,6.950965404E-3
1.514912401E1,1.717418432E-3,2.797767520E-3,6.662368774E-3,7.427259714E-3
1.515389494E1,-7.795590907E-3,-1.988247037E-3,6.607055664E-3,1.041045380E-2
1.515866672E1,-7.732294500E-3,-4.360362887E-3,4.176139832E-3,9.810264351E-3
1.516343765E1,-2.892825752E-3,3.812909126E-4,1.768112183E-3,3.411750912E-3
1.516820781E1,-4.674047232E-4,5.111694336E-3,-5.369186401E-3,7.428058210E-3
1.517297880E1,1.966215670E-3,3.060698509E-4,-7.698059082E-3,7.951087752E-3
1.517775052E1,-5.174275488E-3,-2.085179090E-3,4.236221313E-3,7.004760501E-3
1.518252146E1,-3.849714994E-4,7.414400578E-3,1.827239990E-3,7.645936500E-3
1.518729166E1,4.393707961E-3,7.366299629E-3,1.811981201E-3,8.766431186E-3
1.519206260E1,4.355430603E-3,4.944622517E-3,8.919715881E-3,1.108965279E-2
1.519683432E1,6.691616029E-3,2.543121576E-3,-3.026008606E-3,7.771867247E-3
1.520160531E1,-2.862397581E-3,-2.212524414E-3,-3.001213074E-3,4.700623800E-3
1.520637546E1,-4.367865622E-4,2.510949969E-3,4.146575928E-3,4.867211129E-3
1.521114640E1,-2.808954567E-3,2.447068691E-3,-7.757186890E-3,8.605365732E-3
1.521591817E1,-9.909659624E-3,-4.710316658E-3,-7.692337036E-3,1.340001813E-2
1.522068911E1,-2.677451819E-3,-2.283245325E-3,-2.881050110E-3,4.547791463E-3
1.522545927E1,-5.030065775E-3,9.503960609E-5,-5.230903625E-3,7.257613035E-3
1.523023026E1,-4.989366978E-3,-2.266213298E-3,-2.813339233E-3,6.159901233E-3
1.523500198E1,-1.718737185E-4,-2.233803272E-3,-2.789497375E-3,3.577808441E-3
1.523977291E1,-1.428239048E-4,-4.575803876E-3,-7.513999939E-3,8.798782578E-3
1.524454312E1,9.382132441E-3,4.944190383E-3,-5.077362061E-3,1.175793490E-2
1.524931406E1,6.870891899E-3,2.486050129E-3,-2.851486206E-4,7.312380629E-3
1.525408578E1,-3.388784826E-4,7.662177086E-5,-5.031585693E-3,5.043566606E-3
1.525885677E1,2.036876976E-3,6.125867367E-5,-1.211166382E-2,1.228189810E-2
1.526362692E1,1.990728080E-3,-2.299875021E-3,-1.401901245E-4,3.045008485E-3
1.526839786E1,4.347067326E-3,-4.641160369E-3,9.358406067E-3,1.131446543E-2
1.527316963E1,9.085878730E-3,-6.934374571E-3,-7.339477539E-3,1.358332336E-2
1.527794057E1,1.135424897E-2,2.633839846E-3,-7.278442383E-3,1.374160855E-2
1.528271073E1,8.883822709E-3,4.971474409E-3,-4.843711853E-3,1.127383733E-2
1.528748172E1,4.088666290E-3,2.569586039E-3,-7.177352905E-3,8.650685474E-3
1.529225343E1,-3.040671349E-3,2.590253949E-3,-2.370834351E-3,4.644992281E-3
1.529702437E1,-5.856193602E-4,-2.137571573E-3,2.288818359E-5,2.216458016E-3
1.530179458E1,1.792632043E-3,4.959419370E-3,2.397537231E-3,5.792888304E-3
1.530656552E1,-5.972385406E-4,4.931613803E-3,9.500503540E-3,1.072087105E-2
1.531133724E1,-5.939230323E-4,1.560598612E-4,-7.534027100E-5,6.186884555E-4
1.531610823E1,-2.964336425E-3,-6.982371211E-3,-7.197380066E-3,1.045672406E-2
1.532087838E1,1.807440072E-3,-9.313061833E-3,-4.763603210E-3,1.061564298E-2
1.532564932E1,1.762319356E-3,-4.501700401E-3,-4.723548889E-3,6.758919302E-3
1.533042109E1,1.745972782E-3,-4.478737712E-3,-7.058143616E-3,8.539607939E-3
1.533519203E1,4.104349762E-3,-2.025216818E-3,-6.999969482E-3,8.363418134E-3
1.533996218E1,-3.024686128E-3,2.781867981E-3,-9.316444397E-3,1.018251697E-2
1.534473317E1,-6.261169910E-4,2.743810415E-3,-2.117156982E-3,3.521771113E-3
1.534950489E1,-5.314055830E-3,-4.416048527E-3,7.398605347E-3,1.012324232E-2
1.535427583E1,-7.616747171E-3,-1.148800552E-2,2.136230469E-4,1.378530896E-2
1.535904604E1,-4.324950278E-4,-1.378096640E-2,-6.910324097E-3,1.542253760E-2
1.536381698E1,1.971993595E-3,-6.501451135E-3,-2.105712891E-3,7.112780917E-3
1.536858869E1,4.356443882E-3,-1.685157418E-3,-6.835937500E-3,8.279396133E-3
1.537335968E1,9.067218751E-3,7.167160511E-4,-6.778717041E-3,1.134368293E-2
1.537812984E1,8.990880102E-3,7.810443640E-4,3.986358643E-4,9.033541158E-3
1.538290078E1,-7.675912231E-3,-1.585930586E-3,7.518768311E-3,1.086124677E-2
1.538767250E1,-7.613610476E-3,-1.587271690E-3,1.220321655E-2,1.447083239E-2
1.539244349E1,4.347749054E-3,7.569938898E-4,4.979133606E-3,6.653400112E-3
1.539721364E1,1.936148852E-3,7.643699646E-4,-4.558563232E-3,5.011330419E-3
1.540198463E1,1.918353140E-3,-1.573905349E-3,2.600669861E-3,3.594543162E-3
1.540675635E1,-5.005262792E-4,7.699131966E-4,1.207733154E-2,1.211219345E-2
1.541152729E1,-2.871721983E-3,3.122940660E-3,1.435184479E-2,1.496579414E-2
1.541629750E1,-4.748702049E-4,7.364451885E-4,1.185798645E-2,1.189031942E-2
1.542106843E1,-2.817887813E-3,3.089755774E-3,4.635810852E-3,6.243222303E-3
1.542584015E1,1.980628818E-3,-4.072979093E-3,6.973266602E-3,8.314956182E-3
1.543061109E1,4.336610436E-3,7.230788469E-4,9.288787842E-3,1.027670242E-2
1.543538130E1,1.925099641E-3,-1.671805978E-3,6.837844849E-3,7.297743900E-3
1.544015224E1,-7.588315755E-3,-4.046887159E-3,2.031326294E-3,8.836635004E-3
1.544492396E1,-5.123309791E-3,5.525335670E-3,4.386901855E-3,8.719090857E-3
1.544969494E1,2.069447190E-3,-1.629635692E-3,4.350662231E-3,5.085920370E-3
1.545446510E1,-3.240518272E-4,-8.724480867E-3,-5.181312561E-3,1.015222024E-2
1.545923609E1,4.425287247E-3,-6.292179227E-3,-1.226043701E-2,1.447387309E-2
1.546400781E1,6.732925773E-3,8.395612240E-4,2.087593079E-3,7.098957485E-3
1.546877875E1,1.927301288E-3,-3.958821297E-3,1.631641388E-2,1.690006267E-2
1.547354890E1,-2.866670489E-3,-6.314694881E-3,1.380634308E-2,1.545018707E-2
1.547831989E1,-5.218151957E-3,9.024292231E-4,1.818656921E-3,5.599196491E-3
1.548309161E1,-7.579322904E-3,8.031368256E-3,-5.702972412E-4,1.105776879E-2
1.548786255E1,-5.143675953E-3,5.547344685E-3,-2.939224243E-3,8.116001140E-3
1.549263276E1,-3.537423909E-4,3.140658140E-3,-2.914428711E-3,4.299158283E-3
1.549740369E1,-3.524571657E-4,5.502477288E-3,-2.890586853E-3,6.225509996E-3
1.550217541E1,-3.511831164E-4,5.470469594E-3,-5.240440369E-3,7.583639128E-3
1.550694640E1,-3.215223551E-4,3.036186099E-3,-4.482269287E-4,3.085888856E-3
1.551171656E1,-2.694211900E-3,5.936175585E-4,4.303932190E-3,5.112239418E-3
1.551648750E1,-5.047131330E-3,5.739480257E-4,6.643295288E-3,8.362793988E-3
1.552125927E1,-2.631705254E-3,5.826801062E-4,4.212379456E-3,5.000952842E-3
1.552603021E1,2.137299627E-3,5.311414599E-3,4.177093506E-3,7.087121059E-3
1.553080036E1,4.520367831E-3,7.626742125E-3,-6.055831909E-4,8.886374500E-3
1.553557135E1,4.509434104E-3,4.261881113E-4,-2.975463867E-3,5.419411174E-3
1.554034307E1,4.498593509E-3,-9.060099721E-3,1.797676086E-3,1.027396661E-2
1.554511401E1,6.834026426E-3,5.256682634E-4,4.156112671E-3,8.015829143E-3
1.554988422E1,4.373315722E-3,-1.839175820E-3,4.121780396E-3,6.284706177E-3
1.555465515E1,4.307691008E-3,-4.184454679E-3,-7.781982422E-3,9.829807384E-3
1.555942687E1,9.046833962E-3,-6.509885192E-3,-5.950927734E-4,1.116144907E-2
1.556419786E1,8.970662951E-3,-1.119041443E-2,6.532669067E-3,1.575988369E-2
1.556896802E1,4.117991775E-3,-8.709326386E-3,4.102706909E-3,1.047102795E-2
1.557373896E1,4.082892090E-3,-8.680030704E-3,-6.780624390E-4,9.616273161E-3
1.557851067E1,8.767541498E-3,-3.845706582E-3,-3.046989441E-3,1.004705866E-2
1.558328166E1,3.944516182E-3,-1.482486725E-3,-1.251697540E-2,1.320725740E-2
1.558805182E1,-8.662715554E-4,-3.887370229E-3,-1.478576660E-2,1.531277139E-2
1.559282281E1,-3.263261169E-3,-3.869533539E-3,-2.792358398E-3,5.780953960E-3
1.559759453E1,-8.915513754E-4,3.298833966E-3,-3.948211670E-4,3.439920514E-3
1.560236546E1,-8.849054575E-4,3.284871578E-3,-5.140304565E-3,6.164103339E-3
1.560713567E1,-8.508041501E-4,3.242939711E-3,-3.490447998E-4,3.370809686E-3
1.561190661E1,1.501258463E-3,5.546778440E-3,1.152515411E-2,1.287826484E-2
1.561667833E1,-8.009504527E-3,5.485996604E-3,9.055137634E-3,1.327568601E-2
1.562144927E1,-5.569834262E-3,-4.042610526E-3,-5.266189575E-3,8.665939431E-3
1.562621948E1,-7.898788899E-3,-8.771941066E-3,-1.234436035E-2,1.707984334E-2
1.563099041E1,-7.805790752E-3,-8.713558316E-3,-7.493019104E-3,1.389250888E-2
1.563576213E1,-1.011611521E-2,8.693188429E-4,-2.682685852E-3,1.050182392E-2
1.564053312E1,-7.630925626E-3,3.250077367E-3,-7.408142090E-3,1.112090815E-2
1.564530328E1,1.899201423E-3,-1.511469483E-3,-7.346153259E-3,7.736761193E-3
1.565007422E1,1.852873713E-3,8.608847857E-4,2.211570740E-3,3.010865116E-3
1.565484599E1,4.238758236E-3,3.241553903E-3,-1.802444458E-4,5.339216342E-3
1.565961692E1,1.135304943E-2,3.199815750E-3,-1.783370972E-4,1.179670955E-2
1.566438708E1,1.128604636E-2,-1.561626792E-3,2.197265625E-3,1.160351226E-2
1.566915807E1,4.039932042E-3,5.587518215E-3,-9.691238403E-3,1.189375939E-2
1.567392979E1,1.630894840E-3,1.030294597E-2,-1.198482513E-2,1.588856655E-2
1.567870073E1,-5.506362766E-3,5.454063416E-3,-4.762649536E-3,9.096684520E-3
1.568347093E1,-7.835403085E-3,6.738305092E-4,2.574920654E-5,7.864365968E-3
1.568824187E1,-5.425136536E-3,-1.720815897E-3,2.574920654E-5,5.691570680E-3
1.569301359E1,-3.007002175E-3,6.813555956E-4,2.399444580E-3,3.906871104E-3
1.569778458E1,4.139278084E-3,7.840216160E-3,9.501457214E-3,1.299539540E-2
1.570255474E1,6.448872387E-3,7.788732648E-3,2.299308777E-3,1.037010763E-2
1.570732567E1,1.645177603E-3,2.989381552E-3,2.280235291E-3,4.103959599E-3
1.571209744E1,-3.089204431E-3,5.754232407E-4,-1.125335693E-4,3.144353626E-3
1.571686838E1,4.058204591E-3,2.901509404E-3,-2.485275269E-3,5.573542364E-3
1.572163854E1,1.620620489E-3,7.639303803E-3,2.284049988E-3,8.136476984E-3
1.572640953E1,-7.919535041E-3,2.869606018E-3,-4.858016968E-3,9.723888256E-3
1.573118125E1,-7.323212922E-4,5.261927843E-3,-7.192611694E-3,8.941914900E-3
1.573595218E1,-6.990469992E-4,5.203366280E-3,-1.049041748E-5,5.250123560E-3
1.574072239E1,-7.228367031E-4,-4.351288080E-3,-7.132530212E-3,8.386249942E-3
1.574549333E1,-3.092620522E-3,-1.955449581E-3,-1.182174683E-2,1.237504678E-2
1.575026505E1,-5.386304110E-3,-6.673425436E-3,1.468658447E-4,8.577205174E-3
1.575503599E1,1.807756722E-3,-1.135227084E-2,1.459121704E-4,1.149623103E-2
1.575980619E1,1.762636006E-3,-6.523922086E-3,4.892349243E-3,8.342872778E-3
1.576457713E1,1.747168601E-3,-4.110291600E-3,2.477645874E-3,5.107428339E-3
1.576934890E1,6.451275200E-3,-1.716628671E-3,-2.291679382E-3,7.058155573E-3
1.577411984E1,3.993749619E-3,-1.717045903E-3,2.475738525E-3,5.002755630E-3
1.577889000E1,-5.565296859E-3,6.849318743E-4,8.106231689E-5,5.607872314E-3
1.578366099E1,-5.491748452E-3,3.067061305E-3,2.453804016E-3,6.751838287E-3
1.578843271E1,1.674797386E-3,-4.095479846E-3,4.807472229E-3,6.533734819E-3
1.579320364E1,-7.149726152E-4,-6.478458643E-3,-4.727363586E-3,8.051681732E-3
1.579797385E1,-5.459409207E-3,-6.438866258E-3,6.008148193E-5,8.442023298E-3
1.580274479E1,-5.386743695E-3,-8.745685220E-3,9.556770325E-3,1.402982098E-2
1.580751651E1,-5.343515426E-3,-6.313204765E-3,2.353668213E-3,8.599387511E-3
1.581228744E1,-2.926502377E-3,8.756667376E-4,-4.005432129E-5,3.054965261E-3
1.581705765E1,1.817002892E-3,-3.923177719E-3,4.709243774E-3,6.392949230E-3
1.582182859E1,1.126883179E-2,-1.340179145E-2,-4.825592041E-3,1.816262433E-2
1.582660031E1,8.771155030E-3,-1.333323121E-2,-1.428031921E-2,2.141578231E-2
1.583137130E1,8.697278798E-3,1.007869840E-3,-1.416110992E-2,1.664918900E-2
1.583614146E1,3.846883774E-3,3.387317061E-3,-1.166915894E-2,1.274526194E-2
1.584091239E1,-5.654595792E-3,-6.152212620E-3,-6.823539734E-3,1.078818188E-2
1.584568416E1,-3.234550357E-3,-6.115660071E-3,-6.766319275E-3,9.677122023E-3
1.585045510E1,6.259810179E-3,-3.677025437E-3,-9.083747864E-3,1.162842271E-2
1.585522526E1,8.608967066E-3,1.115575433E-3,4.882812500E-4,8.694667392E-3
1.585999625E1,3.787703812E-3,1.119956374E-3,5.231857300E-3,6.555404889E-3
1.586476796E1,-9.649842978E-4,-6.026506424E-3,-1.934051514E-3,6.402384683E-3
1.586953890E1,-9.572878480E-4,-1.214653254E-3,-1.917839050E-3,2.463714507E-3
1.587430911E1,-9.221434593E-4,1.154899597E-3,2.846717834E-3,3.207482513E-3
1.587908005E1,-8.066959679E-3,1.130715013E-3,9.945869446E-3,1.285591980E-2
1.588385177E1,-1.034671068E-2,3.509134054E-3,7.489204407E-3,1.324600417E-2
1.588862276E1,-7.646791637E-4,5.867555737E-3,3.032684326E-4,5.924940194E-3
1.589339291E1,3.988329321E-3,3.429964185E-3,-6.821632385E-3,8.614295878E-3
1.589816385E1,1.579284668E-3,-3.735601902E-3,-2.017021179E-3,4.529595575E-3
1.590293557E1,-8.376501501E-4,-1.345053315E-3,3.747940063E-4,1.628280302E-3
1.590770656E1,1.570653170E-3,-1.376941800E-3,-2.001762390E-3,2.893090522E-3
1.591247672E1,1.556780189E-3,-3.754481673E-3,1.226043701E-2,1.291657899E-2
1.591724771E1,-5.579859018E-3,1.038759947E-3,1.215839386E-2,1.341791303E-2
1.592201942E1,-7.880333811E-3,3.417938948E-3,-2.188682556E-3,8.864101700E-3
1.592679036E1,-5.442179739E-3,1.000747085E-3,-6.917953491E-3,8.858718618E-3
1.593156057E1,1.695998013E-3,9.776949883E-4,-9.234428406E-3,9.439648549E-3
1.593633151E1,-5.441803485E-3,3.328993917E-3,-4.409790039E-3,7.755106308E-3
1.594110323E1,-1.252012327E-2,-3.835901618E-3,5.123138428E-3,1.406108727E-2
1.594587416E1,-2.947937697E-3,-6.193116307E-3,5.080223083E-3,8.535437472E-3
1.595064437E1,4.169456661E-3,-3.753677011E-3,2.899169922E-4,5.617696308E-3
1.595541531E1,4.133049399E-3,-6.082698703E-3,2.661705017E-3,7.820869161E-3
1.596018703E1,6.500367075E-3,1.103922725E-3,2.639770508E-3,7.102239494E-3
1.596495802E1,-5.425762385E-3,1.080006361E-3,-9.251594543E-3,1.077948574E-2
1.596972817E1,-1.722500473E-2,-3.663256764E-3,-2.053260803E-3,1.772952673E-2
1.597449911E1,-1.233438775E-2,-1.216530800E-3,9.834289551E-3,1.582183047E-2
1.597927088E1,-5.109939724E-3,-1.164466143E-3,2.546310425E-4,5.247123245E-3
1.598404182E1,-5.096975714E-3,-3.572002053E-3,-2.120971680E-3,6.575475721E-3
1.598881198E1,-5.055282265E-3,-1.154586673E-3,2.717971802E-4,5.192573819E-3
1.599358297E1,-2.640228719E-3,-1.131281257E-3,2.643585205E-3,3.903735097E-3
1.599835468E1,6.905097514E-3,-1.136407256E-3,1.211833954E-2,1.399378242E-2
1.600312562E1,1.399673894E-2,-3.544002771E-3,7.270812988E-3,1.616580892E-2
1.600789583E1,-3.376267850E-4,1.219093800E-3,9.584426880E-3,9.667544681E-3
1.601266677E1,-7.487311959E-3,8.316829801E-3,7.130622864E-3,1.326933611E-2
1.601743849E1,-2.678282559E-3,5.887225270E-3,-9.548187256E-3,1.153258422E-2
1.602220942E1,-2.657625824E-3,-3.672972322E-3,-7.094383240E-3,8.419262096E-3
1.602697963E1,2.111155540E-3,-1.075096428E-2,8.678436279E-5,1.095663006E-2
1.603175057E1,9.213909507E-3,-8.273214102E-3,2.459526062E-3,1.262503340E-2
1.603652234E1,9.107064456E-3,1.306146383E-3,2.439498901E-3,9.518182403E-3
1.604129328E1,1.879103482E-3,-3.467723727E-3,4.793167114E-3,6.207301244E-3
1.604606343E1,4.236370325E-3,-1.529589295E-2,4.753112793E-3,1.656813979E-2
1.605083442E1,6.601944566E-3,-8.032128215E-3,7.089614868E-3,1.258425185E-2
1.605560614E1,4.199963063E-3,-8.574724197E-4,-9.250640869E-5,4.287599109E-3
1.606037708E1,-5.566030741E-4,1.509264112E-3,-9.588241577E-3,9.722245712E-3
1.606514729E1,-5.531869829E-4,-3.266304731E-3,-7.134437561E-3,7.866063930E-3
1.606991823E1,4.226893187E-3,-5.599543452E-3,-2.326965332E-3,7.391635850E-3
1.607468994E1,4.190884531E-3,-5.567759275E-3,-2.307891846E-3,7.340968687E-3
1.607946088E1,-5.647279322E-4,-5.536243320E-3,2.459526062E-3,6.084256420E-3
1.608423109E1,6.589587778E-3,6.365895271E-3,-2.309799194E-3,9.448939729E-3
1.608900203E1,8.908048272E-3,1.578062773E-3,-4.664421082E-3,1.017842965E-2
1.609377375E1,-6.067678332E-4,-1.032069325E-2,-4.625320435E-3,1.132600837E-2
1.609854474E1,-5.352102220E-3,-1.499737799E-2,-9.334564209E-3,1.845807232E-2
1.610331489E1,1.813720912E-3,-1.248455048E-2,-1.400566101E-2,1.884972479E-2
1.610808583E1,1.826655120E-3,-7.647261024E-3,-4.392623901E-3,9.006243103E-3
1.611285760E1,-5.635060370E-4,1.898169518E-3,5.140304565E-3,5.508476885E-3
1.611762854E1,1.756891608E-3,8.990243077E-3,1.222133636E-2,1.527325117E-2
1.612239869E1,6.489321589E-3,1.127476990E-2,4.996299744E-3,1.393537736E-2
1.612716968E1,-3.062568605E-3,6.446197629E-3,2.069473267E-4,7.139721110E-3
1.613194140E1,-5.440380424E-3,-3.090575337E-3,2.578735352E-3,6.767515873E-3
1.613671234E1,-6.479732692E-4,-5.453675985E-3,-2.191543579E-3,5.913147586E-3
1.614148255E1,-5.364138633E-3,-7.825329900E-3,-1.166820526E-2,1.503851008E-2
1.614625349E1,-5.728080869E-4,-2.997964621E-3,-1.631832123E-2,1.660131045E-2
1.615102520E1,4.151076078E-3,1.788809896E-3,-9.059906006E-3,1.012487878E-2
1.615579614E1,-5.409728736E-3,4.161745310E-3,-4.237174988E-3,8.033613191E-3
1.616056635E1,-1.011417061E-2,-2.981692553E-3,-8.949279785E-3,1.383027644E-2
1.616533729E1,-2.908661962E-3,-7.691457868E-3,-8.874893188E-3,1.209886638E-2
1.617010901E1,4.236362875E-3,-2.865210176E-3,3.068923950E-3,5.964435763E-3
1.617488000E1,6.545148790E-3,-4.817545414E-4,-1.705169678E-3,6.780756871E-3
1.617965015E1,4.114802927E-3,-5.206763744E-4,-6.437301636E-3,7.657777704E-3
1.618442109E1,-3.014758229E-3,1.814708114E-3,5.487442017E-3,6.518738575E-3
1.618919286E1,-7.739152759E-3,-5.892813206E-4,6.942749023E-4,7.792544870E-3
1.619396380E1,-5.301736295E-3,4.177615047E-3,-4.059791565E-3,7.876724114E-3
1.619873396E1,-2.856679261E-3,1.127909124E-2,3.096580505E-3,1.204023781E-2
1.620350494E1,-4.315599799E-4,-7.003694773E-4,3.070831299E-3,3.179114073E-3
1.620827666E1,-3.719516098E-4,-3.083541989E-3,3.045082092E-3,4.349609655E-3
1.621304760E1,-5.118366331E-3,8.826553822E-3,5.393028259E-3,1.154081800E-2
1.621781781E1,2.016678452E-3,3.990158439E-3,2.974510193E-3,5.369922461E-3
1.622258875E1,9.121537209E-3,1.567870378E-3,-4.172325134E-3,1.015228820E-2
1.622736046E1,4.295561463E-3,1.568645239E-3,-6.511688232E-3,7.957045922E-3
1.623213146E1,4.258543253E-3,-3.207415342E-3,3.038406372E-3,6.136335804E-3
1.623690161E1,4.250664264E-3,-1.028960943E-2,3.012657166E-3,1.153344320E-2
1.624167255E1,4.185181111E-3,-1.259256899E-2,-1.760482788E-3,1.338610602E-2
1.624644427E1,4.149083048E-3,-3.005757928E-3,-4.119873047E-3,6.574406801E-3
1.625121526E1,-6.629750133E-4,-2.967193723E-3,3.036499023E-3,4.296987407E-3
1.625598541E1,-6.591118872E-4,4.193812609E-3,1.250839233E-2,1.320917755E-2
1.626075640E1,1.719310880E-3,6.518289447E-3,5.280494690E-3,8.563162464E-3
1.626552812E1,1.703321934E-3,-6.446242332E-4,-1.885414124E-3,2.621379871E-3
1.627029906E1,6.407361478E-3,-6.254017353E-4,-1.870155334E-3,6.703945809E-3
1.627506927E1,1.604888588E-3,-3.009200096E-3,5.197525024E-4,3.449796409E-3
1.627984020E1,-5.503758788E-3,-1.014967263E-2,5.159378052E-4,1.155739621E-2
1.628461192E1,-5.459558219E-3,-2.928793430E-3,-6.610870361E-3,9.060254623E-3
1.628938286E1,-6.385967135E-4,8.980020881E-3,-4.181861877E-3,9.926557789E-3
1.629415307E1,-7.785767317E-3,1.796588302E-3,-1.772880554E-3,8.184681283E-3
1.629892401E1,-7.665321231E-3,-2.981379628E-3,-8.879661560E-3,1.210347733E-2
1.630369573E1,-4.806667566E-4,4.151344299E-3,-6.431579590E-3,7.670066235E-3
1.630846672E1,-4.494898021E-4,4.130437970E-3,-4.004478455E-3,5.770477155E-3
1.631323687E1,4.301767796E-3,-6.671696901E-4,7.772445679E-4,4.422039200E-3
1.631800781E1,1.138757542E-2,1.697659492E-3,7.893562317E-3,1.395948594E-2
1.632277958E1,1.369356737E-2,8.791401982E-3,3.078460693E-3,1.656138449E-2
1.632755052E1,8.858770132E-3,6.357520819E-3,-1.695632935E-3,1.103499208E-2
1.633232067E1,4.035424441E-3,1.569926739E-3,6.933212280E-4,4.385204067E-3
1.633709166E1,4.001013935E-3,-5.580455065E-3,6.875991821E-4,6.900897324E-3
1.634186338E1,1.592740417E-3,-3.146290779E-3,-1.692771912E-3,3.911706079E-3
1.634663432E1,3.923997283E-3,1.111009717E-2,-4.052162170E-3,1.246001734E-2
1.635140453E1,1.487974077E-3,6.282731891E-3,-4.018783569E-3,7.605090942E-3
1.635617546E1,1.473911107E-3,-8.057445288E-3,-8.731842041E-3,1.197246441E-2
1.636094718E1,-8.853487670E-4,-1.037916541E-2,3.211021423E-3,1.090053098E-2
1.636571812E1,-3.282170743E-3,-3.156378865E-3,5.558013916E-3,7.185185524E-3
1.637048833E1,1.520644873E-3,-5.518943071E-3,7.886886597E-3,9.745464260E-3
1.637525927E1,-8.678399026E-4,-7.676184177E-4,1.019573212E-2,1.026135164E-2
1.638003099E1,-5.609683692E-3,3.972202539E-3,2.987861633E-3,7.494949051E-3
1.638480198E1,1.558724791E-3,3.952622414E-3,-4.158973694E-3,5.945578955E-3
1.638957213E1,3.918658942E-3,1.559212804E-3,-4.124641418E-3,5.899126995E-3
1.639434307E1,3.885220736E-3,-5.562677979E-3,6.580352783E-4,6.816988844E-3
1.639911484E1,3.880020231E-3,-3.128498793E-3,5.399703979E-3,7.348391984E-3
1.640388578E1,1.471877098E-3,1.631289721E-3,7.730484009E-3,8.036660460E-3
1.640865593E1,3.832098097E-3,-3.145128489E-3,2.916336060E-3,5.751680193E-3
1.641342692E1,1.395955682E-3,-5.479216576E-3,-4.230499268E-3,7.061701679E-3
1.641819864E1,-1.047849655E-3,-6.999969482E-4,5.540847778E-4,1.376588017E-3
1.642296958E1,1.334249973E-3,-3.054767847E-3,5.493164062E-4,3.378398749E-3
1.642773979E1,-5.772143602E-3,-7.792338729E-3,-6.577491760E-3,1.171757579E-2
1.643251073E1,-8.099853992E-3,-5.339398980E-3,-1.127147675E-2,1.487155016E-2
